Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Cafe Greco,"Shop 18, Ground , 8 Whiteman Street SOUTHBANK 3006",508,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2008,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,Botanical Hotel,"Unit 5, 171 Domain Road SOUTH YARRA 3141",245,144.9817000215039,-37.834316896,"-37.834316896, 144.9817000215039"
2009,16,104020,104020,150-162 Flinders Street MELBOURNE 3000,Melbourne (CBD),Forum Theatre Bar,"Part Ground , 150-162 Flinders Street MELBOURNE 3000",1500,144.9693864777,-37.81648558717674,"-37.81648558717674, 144.9693864777"
2009,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),Batman's Hill On Collins Hotel,607-623 Collins Street MELBOURNE 3000,1500,144.9546893043105,-37.8192924326,"-37.8192924326, 144.9546893043105"
2009,27,102064,102064,69-73 Collins Street MELBOURNE 3000,Melbourne (CBD),The Trader Bar,"Basement , 71 Collins Street MELBOURNE 3000",200,144.97134923125,-37.814344220034855,"-37.814344220034855, 144.97134923125"
2009,33,100730,100730,12-16 Bank Place MELBOURNE 3000,Melbourne (CBD),Melbourne Savage Club,12-16 Bank Place MELBOURNE 3000,30,144.9605773490404,-37.81654512525,"-37.81654512525, 144.9605773490404"
2009,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Rooftop Bar & Cinema,"Unit , Level 7, 252 Swanston Street MELBOURNE 3000",200,144.96527142657956,-37.811992863049994,"-37.811992863049994, 144.96527142657956"
2009,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),La La Land. The Melbourne Room,"Level 1, 391 Little Lonsdale Street MELBOURNE 3000",175,144.9603413046,-37.81187404478057,"-37.81187404478057, 144.9603413046"
2009,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON 3053,60,144.96737629242227,-37.799985814950006,"-37.799985814950006, 144.96737629242227"
2009,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,INU Bar & Restuarant,"Part Level 1, 156-292 Grattan Street PARKVILLE 3010",200,144.96118327745,-37.796775464253585,"-37.796775464253585, 144.96118327745"
2009,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,The Castle Hotel,56-58 Courtney Street NORTH MELBOURNE 3051,317,144.9530338269468,-37.800898336900005,"-37.800898336900005, 144.9530338269468"
2009,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Cafe Greco,"Shop 18, Ground , 8 Whiteman Street SOUTHBANK 3006",508,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2009,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Studio 3,"Shop 54, Level 2, 8 Whiteman Street SOUTHBANK 3006",900,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2009,904,556742,556742,419-443 Royal Parade PARKVILLE 3052,Parkville,Vibe Hotel,419-443 Royal Parade PARKVILLE 3052,69,144.95881538947285,-37.78289819395,"-37.78289819395, 144.95881538947285"
2009,2530,616125,616125,25-27 Rankins Road KENSINGTON 3031,Kensington,Flemington & Kensington RSL Club,25-27 Rankins Road KENSINGTON 3031,90,144.93219505239753,-37.78932235035,"-37.78932235035, 144.93219505239753"
2010,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,5-9 Bank Place MELBOURNE 3000,300,144.96028846784668,-37.81680411165,"-37.81680411165, 144.96028846784668"
2010,33,105936,105936,433 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Dikstein's Corner Bar,433 Little Collins Street MELBOURNE 3000,145,144.96034180595,-37.81631387247623,"-37.81631387247623, 144.96034180595"
2010,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),Karstens At CQ,123 Queen Street MELBOURNE 3000,170,144.96063605116984,-37.8158122876,"-37.8158122876, 144.96063605116984"
2010,46,101136,101136,231-233 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Violin,"Floor 1, 231-233 Bourke Street MELBOURNE 3000",303,144.96684122755,-37.813435947720976,"-37.813435947720976, 144.96684122755"
2010,46,105963,105963,196-212 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Hairy Canary,212 Little Collins Street MELBOURNE 3000,50,144.96715296025002,-37.81390125606245,"-37.81390125606245, 144.96715296025002"
2010,46,105964,105964,188-194 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Gin Palace,10 Little Collins Street MELBOURNE 3000,150,144.9675811683,-37.81390744953648,"-37.81390744953648, 144.9675811683"
2010,48,101113,101113,59-63 Bourke Street MELBOURNE 3000,Melbourne (CBD),Club Asuka,"Floor 2, 59-63 Bourke Street MELBOURNE 3000",150,144.97155772370002,-37.81210627236763,"-37.81210627236763, 144.97155772370002"
2010,56,101207,101207,184-186 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hollywood Karaoke Bar,"Level 1, 184-186 Bourke Street MELBOURNE 3000",204,144.9676879449,-37.81267600409879,"-37.81267600409879, 144.9676879449"
2010,66,108547,108547,199-203 Russell Street MELBOURNE 3000,Melbourne (CBD),Exford Hotel,199-203 Russell Street MELBOURNE 3000,300,144.967340808982,-37.81179187725,"-37.81179187725, 144.967340808982"
2010,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cookie,"Unit , Level 1, 252 Swanston Street MELBOURNE 3000",300,144.96527142655276,-37.81199286315,"-37.81199286315, 144.96527142655276"
2010,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Match Bar & Grill,249 Little Lonsdale Street MELBOURNE 3000,360,144.96572505310365,-37.8106786168,"-37.8106786168, 144.96572505310365"
2010,77,108573,108573,270 Russell Street MELBOURNE 3000,Melbourne (CBD),So'bar,"Ground , 270 Russell Street MELBOURNE 3000",90,144.96716401029295,-37.810110575500005,"-37.810110575500005, 144.96716401029295"
2010,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hush Bar @ Melbourne Central,"Shop 307, Level 3, 300 La Trobe Street MELBOURNE 3000",200,144.96283887080034,-37.810901747299994,"-37.810901747299994, 144.96283887080034"
2010,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bunker Lounge Bar,"Unit 1, Basement , 407 Swanston Street MELBOURNE 3000",92,144.9631826685038,-37.8089556346,"-37.8089556346, 144.9631826685038"
2010,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,Hotel Lincoln,91 Cardigan Street CARLTON 3053,154,144.9645057173938,-37.80448531745,"-37.80448531745, 144.9645057173938"
2010,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,The Public Bar Hotel,238 Victoria Street MELBOURNE 3000,180,144.9585873478295,-37.80593323915,"-37.80593323915, 144.9585873478295"
2011,41,105948,105948,582-584 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Saint & Rogue,582-584 Little Collins Street MELBOURNE 3000,300,144.9553519104,-37.817418958497775,"-37.817418958497775, 144.9553519104"
2011,41,108966,108966,122-132 Spencer Street MELBOURNE 3000,Melbourne (CBD),Vibe Savoy Hotel Melbourne,626-636 Spencer Street MELBOURNE 3000,40,144.95392973346546,-37.81777222815,"-37.81777222815, 144.95392973346546"
2011,42,105392,105392,120-138 King Street MELBOURNE 3000,Melbourne (CBD),The Exchange Hotel,"Ground , 120 King Street MELBOURNE 3000",995,144.95640730140002,-37.817032447174974,"-37.817032447174974, 144.95640730140002"
2011,64,104376,104376,14-20 Goldie Place MELBOURNE 3000,Melbourne (CBD),Word Events,14-20 Goldie Place MELBOURNE 3000,200,144.96073157984222,-37.81328635185,"-37.81328635185, 144.96073157984222"
2011,74,104662,104662,106-112 Hardware Street MELBOURNE 3000,Melbourne (CBD),Pugg Mahones Irish Bar,"Unit 1, 106-112 Hardware Street MELBOURNE 3000",200,144.96068072397168,-37.81213636225,"-37.81213636225, 144.96068072397168"
2011,347,110920,110920,161-163 Errol Street NORTH MELBOURNE 3051,North Melbourne,Limerick Castle Hotel & Restaurant,161-163 Errol Street NORTH MELBOURNE 3051,175,144.94963799312086,-37.8011579532,"-37.8011579532, 144.94963799312086"
2011,730,110401,110401,334-342 City Road SOUTHBANK 3006,Southbank,Eve Bar Lounge,"Basement , 334-342 City Road SOUTHBANK 3006",500,144.9573512904132,-37.82783772195,"-37.82783772195, 144.9573512904132"
2011,752,108653,110733,100 St Kilda Road SOUTHBANK 3006,Southbank,Curve Bar,100 St Kilda Road SOUTHBANK 3006,300,144.9681703408,-37.82094204048147,"-37.82094204048147, 144.9681703408"
2011,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,Eureka 89,"Unit 8901, Level 89, 7 Riverside Quay SOUTHBANK 3006",150,144.96453865545,-37.82168057428878,"-37.82168057428878, 144.96453865545"
2011,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Alumbra At Central Pier,"Shed 9, Part  Harbour Esplanade DOCKLANDS 3008",690,144.94366882601173,-37.81648918175,"-37.81648918175, 144.94366882601173"
2012,12,104824,104824,11A Highlander Lane MELBOURNE 3000,Melbourne (CBD),Highlander Bar,11A Highlander Lane MELBOURNE 3000,202,144.9579702337,-37.81970313921471,"-37.81970313921471, 144.9579702337"
2012,12,105401,105401,14-20 King Street MELBOURNE 3000,Melbourne (CBD),Tramp Bar,"Basement 0, 20-0 King Street MELBOURNE 3000",260,144.95771378036625,-37.819775973,"-37.819775973, 144.95771378036625"
2012,17,103921,103921,91-93 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Papa Goose,"Ground , 91-93 Flinders Lane MELBOURNE 3000",440,144.9712177966,-37.815412829256104,"-37.815412829256104, 144.9712177966"
2012,33,105934,105934,429 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe De Tuscany,"Ground , 429 Little Collins Street MELBOURNE 3000",117,144.96045197665,-37.8162785875084,"-37.8162785875084, 144.96045197665"
2012,43,101152,101152,457-471 Bourke Street MELBOURNE 3000,Melbourne (CBD),High Fidelity,"Part Ground , 461 Bourke Street MELBOURNE 3000",500,144.96017288029998,-37.81549193254675,"-37.81549193254675, 144.96017288029998"
2012,66,105694,105694,233-237 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Emerald Peacock,233-237 Lonsdale Street MELBOURNE 3000,300,144.96554789555,-37.81158038753336,"-37.81158038753336, 144.96554789555"
2012,409,100441,100441,118-126 Ireland Street WEST MELBOURNE 3003,West Melbourne (Residential),Railway Hotel,118-126 Ireland Street WEST MELBOURNE 3003,241,144.94210293190025,-37.806072915200005,"-37.806072915200005, 144.94210293190025"
2012,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel Pty Ltd,749 Bourke Street DOCKLANDS 3008,300,144.94799200970425,-37.8193808755,"-37.8193808755, 144.94799200970425"
2013,13,106435,106435,21-31 Market Street MELBOURNE 3000,Melbourne (CBD),The Trust,"Unit 1, 29 Market Street MELBOURNE 3000",350,144.9604204291805,-37.8186455754,"-37.8186455754, 144.9604204291805"
2013,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Mon Bijou,"Unit 10, Level 10, 187-0 Flinders Lane MELBOURNE 3000",180,144.9683751885,-37.81635841773196,"-37.81635841773196, 144.9683751885"
2013,33,105934,105934,429 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe De Tuscany,429 Little Collins Street MELBOURNE 3000,117,144.96045197644997,-37.81627858709251,"-37.81627858709251, 144.96045197644997"
2013,41,105948,105948,582-584 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Saint & Rogue,582-584 Little Collins Street MELBOURNE 3000,300,144.9553519104,-37.81741895865984,"-37.81741895865984, 144.9553519104"
2013,46,105964,105964,188-194 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Gin Palace,10 Little Collins Street MELBOURNE 3000,150,144.9675811687,-37.81390744936704,"-37.81390744936704, 144.9675811687"
2013,53,110145,110145,170-176 William Street MELBOURNE 3000,Melbourne (CBD),Lavita Cafe On William,170 William Street MELBOURNE 3000,50,144.958219844199,-37.81491755335,"-37.81491755335, 144.958219844199"
2013,54,104653,104653,21-25 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Campari House,21-25 Hardware Lane MELBOURNE 3000,326,144.96131410750897,-37.81409145355,"-37.81409145355, 144.96131410750897"
2013,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),Section 8 Bar,27-29 Tattersalls Lane MELBOURNE 3000,100,144.96538955066575,-37.8117616219,"-37.8117616219, 144.96538955066575"
2013,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,"Shop 1, 242-284 Exhibition Street MELBOURNE 3000",400,144.9699756013,-37.809415028369145,"-37.809415028369145, 144.9699756013"
2013,85,102596,102596,22 Drewery Place MELBOURNE 3000,Melbourne (CBD),Sister Bellas,9 Drewery Place MELBOURNE 3000,80,144.96381670295,-37.81135527045271,"-37.81135527045271, 144.96381670295"
2013,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Order of Melbourne,"Level 2, 401-405 Swanston Street MELBOURNE 3000",290,144.96321775777238,-37.8090429901,"-37.8090429901, 144.96321775777238"
2013,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,Players On Lygon,"Ground , 200 Lygon Street CARLTON 3053",200,144.9670957190233,-37.80246411715,"-37.80246411715, 144.9670957190233"
2013,730,110401,110401,334-342 City Road SOUTHBANK 3006,Southbank,Eve Bar Lounge,"Basement , 334-342 City Road SOUTHBANK 3006",500,144.9573512903071,-37.8278377219,"-37.8278377219, 144.9573512903071"
2013,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,The Waiting Room,"Shop 3, Ground , 8 Whiteman Street SOUTHBANK 3006",120,144.9583355827695,-37.8231615951,"-37.8231615951, 144.9583355827695"
2013,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,Botanical Hotel,"Unit 5, 171 Domain Road SOUTH YARRA 3141",245,144.98170002159395,-37.8343168955,"-37.8343168955, 144.98170002159395"
2014,12,103994,103994,502-504 Flinders Street MELBOURNE 3000,Melbourne (CBD),Insignia on Flinders,502-504 Flinders Street MELBOURNE 3000,100,144.95765644665,-37.82005688946613,"-37.82005688946613, 144.95765644665"
2014,12,105399,105399,26-32 King Street MELBOURNE 3000,Melbourne (CBD),Clique Bar,"Level 1, 26 King Street MELBOURNE 3000",222,144.957465650678,-37.81952905265,"-37.81952905265, 144.957465650678"
2014,12,105401,105401,14-20 King Street MELBOURNE 3000,Melbourne (CBD),Spearmint Rhino Gentlemen's Club,"Gnd & Flr1 , 20-20 King Street MELBOURNE 3000",660,144.95771378031566,-37.81977597285,"-37.81977597285, 144.95771378031566"
2014,15,109257,109257,1-7 Swanston Street MELBOURNE 3000,Melbourne (CBD),Young & Jacksons,1-7 Swanston Street MELBOURNE 3000,470,144.96702291591578,-37.8173559295,"-37.8173559295, 144.96702291591578"
2014,17,103921,103921,91-93 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Papa Goose,91 Flinders Lane MELBOURNE 3000,440,144.97121779675,-37.81541282961696,"-37.81541282961696, 144.97121779675"
2014,46,101130,101130,193-199 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Carlton Hotel,"Level 1, 193-199 Bourke Street MELBOURNE 3000",366,144.9676457082,-37.81320441548179,"-37.81320441548179, 144.9676457082"
2014,66,105694,105694,233-237 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Burrotecca,235-237 Lonsdale Street MELBOURNE 3000,100,144.96554789574998,-37.81158038740586,"-37.81158038740586, 144.96554789574998"
2014,66,105695,105695,239 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Ferdydurke,"Level 1, 239 Lonsdale Street MELBOURNE 3000",100,144.96537788535,-37.81159432714329,"-37.81159432714329, 144.96537788535"
2014,66,109952,109952,7-9 Waratah Place MELBOURNE 3000,Melbourne (CBD),Manchuria,"Level 1, 7-9 Waratah Place MELBOURNE 3000",80,144.96699031789075,-37.8116248871,"-37.8116248871, 144.96699031789075"
2014,74,106018,106018,395-397 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Horse Bazaar,"Ground 0, 397-0 Little Lonsdale Street MELBOURNE 3000",158,144.9602499735,-37.81190053745877,"-37.81190053745877, 144.9602499735"
2014,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Troika Bar,"Ground , 106 Little Lonsdale Street MELBOURNE 3000",60,144.96858968255,-37.80915143474398,"-37.80915143474398, 144.96858968255"
2014,103,100160,100160,196-200 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),Nomads Industry Backpackers,196-200 A'Beckett Street MELBOURNE 3000,200,144.95744282655,-37.80999191342163,"-37.80999191342163, 144.95744282655"
2014,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Central Club Hotel,240-248 Victoria Street NORTH MELBOURNE 3051,150,144.95812262449067,-37.80591122785,"-37.80591122785, 144.95812262449067"
2014,362,103239,103239,547-549 Elizabeth Street MELBOURNE 3000,North Melbourne,Musicbox  - Karaoke Bar,"Ground , 547 Elizabeth Street MELBOURNE 3000",150,144.9584782220686,-37.80538135455,"-37.80538135455, 144.9584782220686"
2014,369,103507,103507,86-90 Errol Street NORTH MELBOURNE 3051,North Melbourne,Court House Hotel,86-90 Errol Street NORTH MELBOURNE 3051,50,144.9499553972168,-37.80287774395,"-37.80287774395, 144.9499553972168"
2014,376,508976,110862,42 Courtney Street NORTH MELBOURNE 3051,North Melbourne,Metropolitan Hotel,42 Courtney Street NORTH MELBOURNE 3051,100,144.95409885643846,-37.80143001585,"-37.80143001585, 144.95409885643846"
2014,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,P J O'Briens Irish Pub & Side Bar,"Shop 12, Ground , 3 Southgate Avenue SOUTHBANK 3006",550,144.96630307677572,-37.82071819175,"-37.82071819175, 144.96630307677572"
2014,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,The Atlantic/The Den /The Champagne & Oyster Bar,"Shop 18, Ground , 8 Whiteman Street SOUTHBANK 3006",508,144.9583356398388,-37.8231615951,"-37.8231615951, 144.9583356398388"
2014,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Fusion,"Shop 52, Level 2, 8 Whiteman Street SOUTHBANK 3006",600,144.9583356398388,-37.8231615951,"-37.8231615951, 144.9583356398388"
2014,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Atrium Bar,8 Whiteman Street SOUTHBANK 3006,100,144.9583356398388,-37.8231615951,"-37.8231615951, 144.9583356398388"
2014,808,110385,110385,174-184 City Road SOUTHBANK 3006,Southbank,Olla Messa,38 City Road SOUTHBANK 3006,100,144.9619185371778,-37.823835739,"-37.823835739, 144.9619185371778"
2014,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,The Medallion Club,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",5000,144.94756024115185,-37.8167419782,"-37.8167419782, 144.94756024115185"
2015,11,103993,103993,508-514 Flinders Street MELBOURNE 3000,Melbourne (CBD),Waterside Hotel,508-514 Flinders Street MELBOURNE 3000,983,144.9571504476,-37.82016599807918,"-37.82016599807918, 144.9571504476"
2015,11,108971,108971,561-585 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Holiday Inn On Flinders Melbourne,561-585 Flinders Lane MELBOURNE 3000,100,144.95510422847929,-37.820200051650005,"-37.820200051650005, 144.95510422847929"
2015,14,103165,103165,1-5 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Dreams Gentlemen's Club,288 Elizabeth Street MELBOURNE 3000,160,144.96460797480603,-37.8180566348,"-37.8180566348, 144.96460797480603"
2015,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Joint Bar,"Level 1, 35 Elizabeth Street MELBOURNE 3000",329,144.96433442319747,-37.81742176045,"-37.81742176045, 144.96433442319747"
